month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202004,34039,"union, nj",410000,-0.0239,0.0017,1212,-0.0783,-0.3125,52.5,0.4,0.4384,312,-0.4968,-0.6667,0,-1,-1,116,-0.42,-0.7129,8,-0.3846,-0.4286,0,,,0,,,559703,-0.0036,0.0054,1220,-0.0813,-0.3134,0.0066,-0.0033,-0.0013
202004,34023,"middlesex, nj",400045,1.00E-04,0.0156,2085,-0.0742,-0.3587,54.5,0.3293,0.3974,464,-0.5639,-0.7333,16,-0.5556,-0.6364,208,-0.4286,-0.7451,297,-0.1681,-0.2404,0,,,0,,,653635,0.157,0.4671,2382,-0.087,-0.346,0.1424,-0.0161,0.0222
202004,34031,"passaic, nj",396100,-0.0074,0.1095,1502,-0.074,-0.2775,54.5,0.2976,0.4156,308,-0.6031,-0.7159,0,-1,-1,156,-0.4583,-0.6214,1,0,,0,,,0,,,434400,-0.0072,0.1001,1503,-0.0739,-0.2771,7.00E-04,0,7.00E-04
202004,34025,"monmouth, nj",560000,0.0181,0.0466,2588,-0.0697,-0.2546,64.5,0.3723,0.4659,496,-0.5474,-0.6667,12,-0.4,-0.4,248,-0.5079,-0.7195,43,0.5357,0.7917,171.812747,0.0029,0.038,1360,0.0015,0.0119,899024,0.1319,0.1478,2631,-0.0637,-0.2474,0.0166,0.0066,0.0097
202004,34011,"cumberland, nj",151050,0,0.0793,616,-0.0981,-0.3125,74,0.1473,-0.0327,92,-0.5577,-0.5741,0,-1,-1,84,-0.2759,-0.5625,115,0.0177,2.9655,97.25497904,0.0046,0.2107,1401,0.0101,0.0703,177555,0.0213,0.1447,731,-0.0817,-0.2097,0.1867,0.0212,0.1543
202004,34013,"essex, nj",400049,-0.0751,-0.0566,1716,-0.1267,-0.2454,54.5,0.5571,0.7302,444,-0.5316,-0.6773,12,0.5,-0.5,152,-0.4648,-0.62,4,-0.2,0.3333,0,,,0,,,564026,-0.046,-0.0564,1720,-0.1269,-0.2446,0.0023,-2.00E-04,0.001
202004,34033,"salem, nj",135050,-0.011,0,357,-0.0429,-0.3251,96.5,0.1156,0.2781,72,-0.1818,-0.4545,0,-1,,68,-0.2609,-0.5405,23,0.15,0.6429,89.28571429,0.003,0.0401,1509.5,-0.001,0.0107,172304,0.0059,0.0343,380,-0.0331,-0.3002,0.0644,0.0108,0.038
202004,34037,"sussex, nj",285050,-0.0155,0.0462,1046,-0.0719,-0.2518,68.5,0.1513,0.181,204,-0.4516,-0.5049,12,2,0.5,124,-0.2791,-0.5694,2,0,1,0,,,0,,,369789,7.00E-04,0.1375,1048,-0.0717,-0.2509,0.0019,1.00E-04,0.0012
202003,34005,"burlington, nj",272495,0.0359,0.1352,1449,-0.0203,-0.3304,48,-0.2258,-0.1864,616,-0.0494,-0.2667,28,0,-0.125,380,-0.05,-0.3581,160,0.0063,-0.1257,141.1080373,0.0111,0.1161,1880.5,0.0089,0.1213,362804,0.0194,0.1285,1609,-0.0177,-0.3144,0.1104,0.0029,0.0259
202003,48347,"nacogdoches, tx",204800,0.0243,-0.0245,181,0.0585,-0.0474,115,0.3218,0.15,40,-0.0909,-0.2857,0,,,20,0,0.25,61,0.0893,7.7143,95.74975584,0.0422,-0.0268,2072,-0.0067,-0.0038,271290,-0.0018,0.0608,242,0.0661,0.2284,0.337,0.0095,0.3002
202003,34003,"bergen, nj",649050,0.0141,0.0835,3361,0.0303,-0.1697,43,-0.2712,-0.14,1412,-0.0587,-0.2242,16,-0.5556,-0.3333,468,-0.0787,-0.3906,4,0.3333,,0,,,0,,,932203,-0.0019,0.0158,3365,0.0306,-0.1687,0.0012,3.00E-04,0.0012
202003,34015,"gloucester, nj",216550,0.007,0.0825,980,-0.0448,-0.3966,51.5,-0.2746,-0.2313,408,-0.0192,-0.2714,32,0.1429,0.1429,208,-0.3067,-0.5185,98,0.0538,0.0208,118.9622876,0.0012,0.1198,1750,-0.0011,0.0429,246873,0.0127,0.0807,1078,-0.0366,-0.3733,0.1,0.0094,0.0409
202003,34007,"camden, nj",212500,0.0368,0.1187,1424,-0.0104,-0.3917,47,-0.1754,-0.1754,708,0.0536,-0.2304,36,0.125,0.2857,376,-0.0962,-0.4471,151,0.0067,-0.0503,123.2740212,0.0207,0.168,1661,0.014,0.0835,260771,0.0319,0.1264,1575,-0.0088,-0.37,0.106,0.0018,0.0381
202003,34029,"ocean, nj",354550,0.0158,0.0908,5585,0.0054,-0.1644,65,-0.2697,0.1017,1668,-0.1071,-0.2278,32,-0.5556,-0.3333,800,-0.2095,-0.4845,152,0.0556,1.3385,157.0616883,0.0149,0.0778,1500,0,0.0497,560800,0.0281,0.1598,5737,0.0067,-0.1499,0.0272,0.0013,0.0175
202003,34025,"monmouth, nj",550050,2.00E-04,0.028,2782,0.0098,-0.1314,47,-0.1607,-0.0784,1096,-0.0987,-0.2058,20,-0.5,-0.4444,504,0.008,-0.3333,28,0.2174,0.2174,171.3216357,0.0084,0.1054,1358,0.018,0.1242,794289,1.00E-04,0.0205,2810,0.0115,-0.129,0.0101,0.0017,0.0029
202003,34023,"middlesex, nj",400000,0.0255,0.0553,2252,0.0407,-0.2397,41,-0.0465,-0.1458,1064,-0.0732,-0.2888,36,3.5,0.125,364,-0.1333,-0.4551,357,0.1019,-0.0377,0,,,0,,,564942,-0.1819,0.2948,2609,0.0486,-0.2172,0.1585,0.0088,0.0333
202003,34009,"cape may, nj",484500,-9.00E-04,0.1399,1859,-0.0064,-0.2394,75,-0.2188,-0.1379,436,-0.2685,-0.2922,16,-0.2,0,200,-0.2188,-0.4444,343,0.1549,10.0645,182.1494776,0.0397,0.1178,1106,0.011,0.3167,830115,-0.2885,0.0948,2202,0.0157,-0.1103,0.1845,0.0258,0.1718
202003,34027,"morris, nj",557450,0.0228,0.0522,1941,0.12,-0.1141,38.5,-0.3246,-0.1047,800,-0.1031,-0.2095,20,0.25,0.6667,400,0.0526,-0.1304,2,1,1,0,,,0,,,687268,-0.0107,0,1943,0.1205,-0.1136,0.001,5.00E-04,6.00E-04
202003,34035,"somerset, nj",549550,0.0387,-0.0343,1190,0.0568,-0.1827,42.5,-0.2672,-0.0116,532,-0.0075,-0.2036,4,-0.75,-0.5,200,-0.1071,-0.4048,25,0.0417,-0.3421,0,,,0,,,709249,0.0202,-0.0466,1215,0.0565,-0.1867,0.021,-3.00E-04,-0.0051
202003,34017,"hudson, nj",545994,0.0205,-0.0074,1440,0.0367,-0.2308,42.5,0.0119,0.0119,644,0.0592,-0.2108,16,0.3333,1,188,0,-0.4471,1,0,,294.9315738,0.0469,0.0105,705,0.0028,0.0071,696776,0.022,0.0395,1441,0.0367,-0.2302,7.00E-04,0,7.00E-04
202003,34037,"sussex, nj",289549.5,0.0158,0.0762,1127,0.0255,-0.1423,59.5,-0.3081,-0.1119,372,0,-0.1696,4,-0.5,-0.6667,172,-0.1042,-0.2833,2,1,1,0,,,0,,,369515,-0.0017,0.1629,1129,0.0264,-0.1414,0.0018,9.00E-04,0.001
202003,34033,"salem, nj",136549.5,-0.0073,0.0119,373,-0.0581,-0.2785,86.5,-0.184,-0.135,88,0.1,-0.2667,4,0,,92,-0.1154,-0.3429,20,0.0526,0.25,89.01961427,0.0131,0.0425,1511,-0.015,0.0641,171290,0.0021,0.047,393,-0.053,-0.2627,0.0536,0.0056,0.0227
202003,34031,"passaic, nj",399050,0.0179,0.1114,1622,0.0451,-0.153,42,-0.087,-0.125,776,0.1412,-0.0051,8,1,-0.5,288,-0.0526,-0.2174,1,-0.5,,0,,,0,,,437535,0.0183,0.1138,1623,0.0444,-0.1525,6.00E-04,-7.00E-04,6.00E-04
202003,34039,"union, nj",420050,0.012,0.0526,1315,0.0061,-0.2191,37.5,-0.0385,-0.1071,620,-0.0252,-0.1667,8,-0.3333,-0.5,200,-0.1667,-0.3421,13,0.1818,-0.3158,0,,,0,,,561707,-0.0801,0.0282,1328,0.0076,-0.2202,0.0099,0.0015,-0.0014
202003,34001,"atlantic, nj",256000,0.0238,0.0238,2379,0.0317,-0.1026,70,-0.2135,-0.0278,672,-0.0455,-0.16,36,0,-0.1,348,-0.1471,-0.25,891,0.0933,9.0112,100,0.0448,0.1937,1060,0.0115,0.06,425063,0.0343,-0.1807,3270,0.0477,0.1934,0.3745,0.0211,0.341
202003,34013,"essex, nj",432550,0.0176,0.0815,1965,0.0978,-0.0629,35,-0.0541,-0.1026,948,-0.0669,-0.0849,8,-0.6,-0.7143,284,-0.0405,-0.1446,5,-0.1667,4,0,,,0,,,591194,0.011,0.0084,1970,0.0969,-0.061,0.0025,-8.00E-04,0.0021
202003,34041,"warren, nj",279050,0.0333,0.2135,520,0.0484,-0.2507,46.5,-0.4038,-0.2119,232,0.4146,-0.0333,0,-1,-1,72,-0.1429,-0.5385,2,0,1,0,,,0,,,323499,0.0256,0.1538,522,0.0482,-0.2489,0.0038,-2.00E-04,0.0024
202003,34011,"cumberland, nj",151050,0.0073,0.0863,683,0,-0.2592,64.5,-0.2412,-0.25,208,-0.0189,-0.1875,4,-0.5,-0.5,116,-0.275,-0.463,113,0.0273,2.6452,96.80793042,0.0182,0.314,1387,0.0087,0.1096,173858,0.0323,0.1278,796,0.0038,-0.1647,0.1654,0.0044,0.1318
202003,34019,"hunterdon, nj",499500,0.0214,0.0427,813,0.0317,-0.1095,57.5,-0.3681,-0.0873,240,-0.1045,-0.2308,0,-1,-1,140,0.0938,-0.3,12,0,0.0909,0,,,0,,,600934,0.0119,-0.0133,825,0.0313,-0.1071,0.0148,-5.00E-04,0.0027
202003,34021,"mercer, nj",390250,0.0842,0.2395,1109,0.0542,-0.201,43.5,-0.3507,-0.1944,428,-0.0932,-0.3097,4,-0.6667,-0.6667,228,0.0755,-0.3804,223,0.1925,-0.0708,177.0785973,0.0406,0.1967,1684,0.0357,0.1994,592873,0.0714,0.2454,1332,0.0751,-0.1818,0.2011,0.0233,0.0282
202002,34025,"monmouth, nj",549950,0.0136,0.089,2755,0.0314,-0.0798,56,-0.3212,-0.1318,1216,0.1218,0.0201,40,-0.0909,1.5,500,0.1062,-0.0602,23,0.4375,0.2778,169.902294,0.0308,0.1766,1334,0.0455,0.1932,794202,0.0084,0.0484,2778,0.0339,-0.0777,0.0083,0.0024,0.0023
202002,34035,"somerset, nj",529050,0.0394,-0.0316,1126,0.0397,-0.1298,58,-0.2055,-0.0492,536,0.2762,0.0551,16,0.3333,1,224,0.0566,0.12,24,-0.1111,-0.2258,0,,,0,,,695200,0.0242,-0.0479,1150,0.036,-0.1321,0.0213,-0.0036,-0.0026
202002,34005,"burlington, nj",263050,0.0117,0.1006,1479,-0.0276,-0.2974,62,-0.2201,-0.1895,648,0.1172,-0.0414,28,-0.125,-0.3,400,-0.1228,-0.2647,159,0.2231,0.3033,139.553429,0.004,0.1515,1864,-0.0104,0.1705,355915,-5.00E-04,0.1113,1638,-0.0079,-0.2645,0.1075,0.022,0.0495
202002,48347,"nacogdoches, tx",199950,-0.1115,-0.0893,171,0.0179,-0.1,87,-0.0842,-0.2435,44,0.1,0,0,,,20,0.25,0.25,56,0.0182,7,91.8699187,0.0607,-0.0918,2086,0.117,0.0051,271777,-0.0765,0.0542,227,0.0179,0.1523,0.3275,1.00E-04,0.2906
202002,34007,"camden, nj",204950,0.0273,0.1111,1439,-0.0607,-0.3584,57,-0.2297,-0.2645,672,0.2444,-0.1385,32,0.6,-0.2727,416,-0.0189,-0.3659,150,0.4423,0.2605,120.7729469,0.0175,0.2429,1638,0.0212,0.1375,252714,0.0299,0.1327,1589,-0.0287,-0.3273,0.1042,0.0364,0.0512
202002,34003,"bergen, nj",640050,-0.0131,0.0894,3262,0.0485,-0.145,59,-0.2848,-0.169,1500,0.3489,0.1295,36,1.25,0.8,508,-0.0155,-0.1859,3,0.5,2,0,,,0,,,933989,-0.0077,0.029,3265,0.0488,-0.1444,9.00E-04,3.00E-04,7.00E-04
202002,34037,"sussex, nj",285050,0.0179,0.1309,1099,-0.0135,-0.1116,86,-0.0802,-0.0115,372,0.1205,0.0814,8,-0.3333,0,192,-0.04,0,1,,-0.5,0,,,0,,,370137,1.00E-04,0.2199,1100,-0.0126,-0.1122,9.00E-04,9.00E-04,-7.00E-04
202002,34031,"passaic, nj",392050,0.0054,0.1122,1552,0.0098,-0.1458,46,-0.4214,-0.3429,680,0.0625,0.0241,4,-0.5,0,304,0.2459,0.0411,2,0,,0,,,0,,,429653,0.0024,0.1024,1554,0.0097,-0.1447,0.0013,0,0.0013
202002,34023,"middlesex, nj",390050,0.0263,0.0606,2164,-0.0078,-0.2315,43,-0.411,-0.2951,1148,0.2371,0.063,8,0,-0.5,420,0,-0.1732,324,0.2462,0.0286,0,,,0,,,690594,0.5632,0.6405,2488,0.0193,-0.2054,0.1497,0.0305,0.0379
202002,34039,"union, nj",415050,0.0389,0.1008,1307,0.074,-0.1775,39,-0.4046,-0.1236,636,0.1197,-0.0862,12,2,-0.25,240,0.2766,-0.1429,11,0.1,-0.3125,0,,,0,,,610607,0.1636,0.183,1318,0.0742,-0.1788,0.0084,2.00E-04,-0.0017
202002,34021,"mercer, nj",359950,0.0556,0.1996,1052,0.0324,-0.1951,67,-0.1976,-0.1355,472,0.439,-0.0992,12,2,0.5,212,-0.0364,-0.2206,187,0.2065,0.1402,170.1732673,0.0055,0.2517,1626,0.0093,0.213,553360,0.0278,0.1997,1239,0.0554,-0.1577,0.1778,0.0256,0.0523
202002,34009,"cape may, nj",484950,0.0208,0.1045,1871,5.00E-04,-0.1939,96,-0.0542,-0.107,596,0.2627,0.0276,20,0.25,-0.2857,256,0.2308,-0.1899,297,0.35,8.9,175.1971954,-0.0113,0.0777,1094,-0.0171,0.184,1166783,-0.0641,0.5238,2168,0.0373,-0.0778,0.1587,0.0411,0.1458
202002,34029,"ocean, nj",349050,0.0116,0.0889,5555,0.0027,-0.1274,89,-0.1144,0.2624,1868,0.1474,-0.045,72,0,0.8,1012,0.2163,-0.2019,144,0.0588,1.5714,154.7619048,0.0041,0.0867,1500,-0.004,0.0745,545495,0.0404,0.1602,5699,0.0041,-0.1126,0.0259,0.0014,0.0171
202002,34017,"hudson, nj",535050,0.0105,0.0047,1389,-0.0239,-0.2377,42,-0.3438,-0.0968,608,-0.013,-0.2245,12,0.5,0,188,-0.06,-0.2769,1,0,,281.7313167,0.0954,-0.0169,703,0.0635,0.0285,681785,0.0032,0.0385,1390,-0.0239,-0.2371,7.00E-04,0,7.00E-04
202002,34001,"atlantic, nj",250050,-0.0097,0.0152,2306,0.0123,-0.0953,89,-0.0825,-0.0632,704,0.0864,-0.0383,36,0,0,408,0.1209,-0.0467,815,0.1968,10.3194,95.71428571,0.0211,0.2425,1048,0.0185,0.071,410949,0.001,-0.0229,3121,0.0547,0.1908,0.3534,0.0545,0.3252
202002,34015,"gloucester, nj",215050,0.019,0.0755,1026,-0.0429,-0.3631,71,-0.1341,-0.1696,416,0.1954,-0.0095,28,0.75,-0.4615,300,-0.0964,-0.359,93,0.1923,0.9375,118.8162544,0.0019,0.1633,1752,0.0075,0.0906,243788,0.004,0.0895,1119,-0.027,-0.3255,0.0906,0.0179,0.0608
202002,34019,"hunterdon, nj",489050,-0.017,0.0405,788,0.0423,-0.0448,91,-0.0714,0.0111,268,0.2885,0.1754,4,-0.6667,0,128,0.0323,-0.2195,12,0,0.7143,0,,,0,,,593864,-0.039,-0.0354,800,0.0417,-0.0385,0.0152,-6.00E-04,0.0067
202002,34027,"morris, nj",545050,0.0324,0.0492,1733,0.0309,-0.1136,57,-0.2739,-0.088,892,0.4481,0.212,16,3,1,380,0.3971,-0.0104,1,,0,0,,,0,,,694734,0.0282,0.0214,1734,0.0315,-0.1135,6.00E-04,6.00E-04,1.00E-04
202002,34033,"salem, nj",137550,-0.0175,0.0055,396,-0.0504,-0.2127,106,-0.0185,-0.0661,80,0.0526,-0.3333,4,0,,104,-0.1333,-0.1875,19,0.7273,1.1111,87.86610879,-0.0235,0.0517,1534,-0.0288,0.0818,170928,-0.0297,0.0395,415,-0.0304,-0.1895,0.048,0.0216,0.0301
202002,34011,"cumberland, nj",149950,0.0338,0.0731,683,-0.0394,-0.2719,85,-0.0659,-0.1053,212,0.2045,-0.0364,8,-0.3333,0,160,-0.1837,-0.1489,110,0.1111,3.0741,95.07829978,0.04,0.311,1375,-0.0036,0.1107,168418,0.0314,0.0803,793,-0.021,-0.1782,0.1611,0.0218,0.1323
202002,34041,"warren, nj",270050,4.00E-04,0.1739,496,0.0248,-0.3004,78,-0.1285,0.0759,164,-0.0238,-0.2264,4,,,84,-0.0455,-0.5333,2,1,,0,,,0,,,315410,0.0015,0.1377,498,0.0268,-0.2976,0.004,0.002,0.004
202002,34013,"essex, nj",425050,0.0828,0.0652,1790,0.0592,-0.0662,37,-0.4308,-0.3333,1016,0.2764,0.2271,20,0.6667,0.25,296,0.1935,0.0423,6,1,1,0,,,0,,,584789,0.0523,0.0262,1796,0.0608,-0.0646,0.0034,0.0016,0.0018
202001,34001,"atlantic, nj",252500,0.0102,0.0304,2278,-0.0579,-0.0694,97,0.0157,-0.03,648,0.5283,-0.1099,36,0,0.2857,364,0.3582,0,681,-0.0834,8.2027,93.74086525,0.0169,0.2355,1029,-0.0082,0.0404,410541,0.0143,-0.0088,2959,-0.0639,0.1733,0.2989,-0.0083,0.2687
202001,34017,"hudson, nj",529500,0.0104,0.0115,1423,-0.0724,-0.159,64,0.0159,-0.0078,616,1.0533,-0.1809,8,,-0.3333,200,0.3889,-0.1935,1,0,,257.183908,-0.009,-0.0803,661,-0.0053,-0.0053,679610,0.01,0.0312,1424,-0.0723,-0.1584,7.00E-04,1.00E-04,7.00E-04
202001,34021,"mercer, nj",341000,-0.0045,0.1762,1019,-0.0894,-0.2089,83.5,0.0121,-0.0176,328,0.6078,-0.3692,4,-0.5,-0.5,220,0.3095,-0.1791,155,0.0197,0.5196,169.2428293,-0.0038,0.1837,1611,-0.0104,0.1365,538408,0.0079,0.2224,1174,-0.0763,-0.1554,0.1521,0.0163,0.0729
202001,34029,"ocean, nj",345050,0.011,0.1205,5540,-0.0631,-0.0878,100.5,0.0691,0.2407,1628,0.9019,-0.2035,72,1.5714,2.6,832,0.4752,-0.3043,136,-0.0872,1.7755,154.1277219,0.0181,0.0879,1506,0.004,0.0757,524327,0.0208,0.1534,5676,-0.0637,-0.0729,0.0245,-6.00E-04,0.0165
202001,34005,"burlington, nj",260000,-0.0038,0.1087,1521,-0.0703,-0.2822,79.5,0.0461,-0.0185,580,0.5104,-0.2204,32,1.6667,0,456,0.3571,-0.088,130,0.1017,0.5294,138.99457,0.0141,0.1164,1883.5,-0.0071,0.1235,356103,0.0082,0.1212,1651,-0.0587,-0.2509,0.0855,0.0133,0.0454
202001,34039,"union, nj",399500,-0.0011,0.0799,1217,-0.085,-0.2118,65.5,-0.0076,-0.0076,568,0.8442,-0.1839,4,-0.5,-0.75,188,0.3824,-0.3472,10,-0.2857,0,0,,,0,,,524766,0.0088,0.0771,1227,-0.0871,-0.2104,0.0082,-0.0023,0.0017
202001,34031,"passaic, nj",389950,0.0127,0.1143,1537,-0.1162,-0.1336,79.5,0.06,0.0966,640,1.0253,0.0667,8,-0.3333,1,244,0.0167,-0.2179,2,1,,0,,,0,,,428615,0.0074,0.1024,1539,-0.1155,-0.1325,0.0013,7.00E-04,0.0013
202001,34023,"middlesex, nj",380050,-0.0141,0.0414,2181,-0.0954,-0.2191,73,0.058,0.0139,928,0.7846,-0.2027,8,-0.5,-0.6,420,0.3462,-0.1393,260,-0.0941,-0.0845,0,,,0,,,441787,-0.0042,0.0566,2441,-0.0953,-0.2067,0.1192,2.00E-04,0.0175
202001,34027,"morris, nj",527950,-0.0176,0.0559,1681,-0.1143,-0.1059,78.5,0.0467,-0.0126,616,0.9494,-0.0552,4,0,-0.5,272,0.4783,-0.236,0,,,0,,,0,,,675684,0.003,-0.0067,1681,-0.1143,-0.1059,0,0,0
202001,34013,"essex, nj",392549.5,-0.0151,0.0537,1690,-0.111,-0.0991,65,0.0156,-0.0845,796,0.592,0.0205,12,0,0,248,0.1481,0.0164,3,-0.25,0,0,,,0,,,555739,0.0081,0.0019,1693,-0.1113,-0.099,0.0018,-3.00E-04,2.00E-04
202001,34037,"sussex, nj",280049,-0.0167,0.12,1114,-0.1052,-0.1023,93.5,0.0447,0.0447,332,1.1842,-0.0879,12,,0,200,0.4286,-0.2063,0,-1,-1,0,,,0,,,370114,0.0199,0.2252,1114,-0.1059,-0.1038,0,-8.00E-04,-0.0016
202001,34007,"camden, nj",199500,-0.0023,0.1083,1532,-0.0793,-0.3278,74,0.0423,-0.0976,540,0.35,-0.3147,20,-0.1667,-0.4444,424,0.1522,-0.3728,104,-0.0189,0.5072,118.6901032,0.0078,0.1514,1604,-0.0083,0.0456,245389,0.0026,0.1245,1636,-0.0757,-0.3032,0.0679,0.0042,0.0376
202001,34009,"cape may, nj",475050,0.0118,0.1176,1870,-0.0454,-0.1565,101.5,0.0856,-0.0731,472,1.0345,-0.2237,16,1,0,208,0.4857,-0.2121,220,-0.1304,5.4706,177.2031891,0.0392,0.183,1113,0.0137,0.2648,1246666,0.5735,0.6563,2090,-0.0552,-0.0715,0.1176,-0.0115,0.1023
202001,34033,"salem, nj",140000,0.0215,0.0068,417,-0.0587,-0.1791,108,-0.0182,-0.0847,76,0.2667,-0.2083,4,0,0,120,0.3636,-0.1176,11,-0.2667,0.8333,89.97747748,0,0.0451,1579.5,0.0029,0.0752,176157,0.0134,0.0596,428,-0.0655,-0.1673,0.0264,-0.0075,0.0146
202001,34041,"warren, nj",269950,0.0206,0.1942,484,-0.1357,-0.2945,89.5,0.1548,0.1474,168,0.5,-0.0667,0,,-1,88,0.1579,-0.5217,1,-0.5,0,0,,,0,,,314929,0.0159,0.1548,485,-0.137,-0.294,0.0021,-0.0015,6.00E-04
202001,34025,"monmouth, nj",542550,0.0154,0.0866,2671,-0.0777,-0.0703,82.5,0.1,0.1224,1084,1.0376,0.0304,44,2.6667,0.8333,452,0.7385,-0.1812,16,-0.1579,0,164.8298011,0.0376,0.186,1276,0.0682,0.1706,787568,0.0126,0.0746,2687,-0.0782,-0.0699,0.006,-6.00E-04,4.00E-04
202001,34003,"bergen, nj",648550,0.0261,0.1241,3111,-0.1027,-0.1717,82.5,0.1,-0.006,1112,0.645,-0.1627,16,-0.3333,-0.2,516,0.4659,-0.0515,2,0,,0,,,0,,,941267,0.0163,0.0152,3113,-0.1026,-0.1712,6.00E-04,1.00E-04,6.00E-04
202001,34011,"cumberland, nj",145050,0.0183,0.0364,711,-0.0802,-0.2187,91,-0.0109,-0.1078,176,0.2571,-0.0638,12,2,0.5,196,0.2564,0.0652,99,-0.1239,4.8235,91.42512077,0.0017,0.1613,1380,0.0018,0.0849,163290,0.014,0.067,810,-0.0858,-0.1262,0.1392,-0.0069,0.1206
202001,48347,"nacogdoches, tx",225050,-0.0586,0.0059,168,-0.0562,-0.0508,95,-0.1364,-0.205,40,0.6667,-0.3333,0,,,16,0.3333,0,55,-0.1129,10,86.61181924,-0.025,-0.1613,1867.5,-0.0344,-0.1022,294279,-0.0135,0.1026,223,-0.0708,0.2253,0.3274,-0.0209,0.2991
202001,34015,"gloucester, nj",211049.5,0.0052,0.082,1072,-0.0822,-0.3479,82,0.0933,-0.0409,348,0.3385,-0.3203,16,3,-0.5556,332,0.6939,-0.3413,78,0.0685,1,118.5888515,0.0164,0.1152,1739,-0.0014,0.0263,242820,0.0155,0.1016,1150,-0.0733,-0.3167,0.0728,0.0103,0.049
202001,34019,"hunterdon, nj",497500,-0.0049,0.0814,756,-0.0935,-0.0574,98,0.0769,0.0538,208,0.8571,-0.1613,12,2,2,124,0.3478,-0.1143,12,-0.2,1,0,,,0,,,617967,-0.0036,-0.0063,768,-0.0954,-0.0495,0.0159,-0.0021,0.0084
202001,34035,"somerset, nj",509000,-0.025,-0.0305,1083,-0.0814,-0.1094,73,0.0657,-0.0818,420,0.7797,-0.087,12,2,0.5,212,0.5588,-0.1167,27,0.1739,0.2273,0,,,0,,,678757,-0.0168,-0.0606,1110,-0.0765,-0.1034,0.0249,0.0054,0.0068
201912,34039,"union, nj",399950,-2.00E-04,0.0664,1330,-0.1635,-0.2186,66,0.2692,0.0313,308,-0.4167,-0.2936,8,-0.3333,0,136,-0.5526,-0.5211,14,-0.0667,0.4,0,,,0,,,520196,-0.0171,0.057,1344,-0.1626,-0.215,0.0105,0.0011,0.0047
201912,34005,"burlington, nj",261000,-0.0335,0.0877,1636,-0.1251,-0.2713,76,0.1515,0.0133,384,-0.2258,-0.1933,12,-0.5714,-0.625,336,-0.4437,-0.2632,118,-0.1862,0.7612,137.0686201,-0.0119,0.0573,1897,-0.0282,0.0516,353214,-0.0139,0.0813,1754,-0.1295,-0.2413,0.0721,-0.0054,0.0423
201912,34009,"cape may, nj",469500,0.0096,0.1244,1959,-0.0527,-0.1549,93.5,0.2143,-0.0833,232,-0.4082,-0.2368,8,1,-0.5,140,-0.4853,-0.2045,253,-0.0932,5.6579,170.5245855,0.0081,0.1625,1098,-0.0196,0.2421,792291,0.0161,0.07,2212,-0.0575,-0.0611,0.1291,-0.0058,0.1128
201912,34013,"essex, nj",398550,-0.0037,0.0218,1901,-0.1452,-0.0913,64,0.2075,-0.0303,500,-0.3243,0.1682,12,-0.4,0.5,216,-0.4545,-0.1818,4,0.3333,1,0,,,0,,,551275,-0.0166,-0.0416,1905,-0.1446,-0.0903,0.0021,8.00E-04,0.0011
201912,34019,"hunterdon, nj",499950,0,0.0569,834,-0.1584,-0.049,91,0.1818,0.0225,112,-0.4043,-0.0968,4,0,,92,-0.5306,-0.2333,15,0,2,0,,,0,,,620207,0.0088,-0.0125,849,-0.1561,-0.0374,0.018,0.0028,0.0123
201912,34001,"atlantic, nj",249950,-4.00E-04,0.0036,2418,-0.0499,-0.0678,95.5,0.038,-0.0052,424,-0.1783,-0.0702,36,-0.3077,0.5,268,-0.2796,-0.1184,743,-0.1197,8.7763,92.18385939,-0.0131,0.12,1037.5,-0.0043,-0.0147,404750,-0.009,-0.0555,3161,-0.0673,0.1839,0.3073,-0.0244,0.278
201912,34003,"bergen, nj",632050,0.0048,0.0622,3467,-0.1529,-0.1603,75,0.1538,-0.0385,676,-0.3832,0.0181,24,-0.25,1,352,-0.4943,-0.2348,2,-0.3333,,0,,,0,,,926207,0.0111,0.0047,3469,-0.1531,-0.1598,6.00E-04,-2.00E-04,6.00E-04
201912,34025,"monmouth, nj",534300,-0.0105,0.0706,2896,-0.1368,-0.064,75,0.1538,0.0417,532,-0.3214,-0.2652,12,-0.75,0.5,260,-0.6061,-0.4672,19,-0.1364,-0.0952,158.8561974,-0.0021,0.083,1194.5,-0.0624,0.0369,777761,-0.0013,0.0599,2915,-0.1368,-0.0642,0.0066,0,-2.00E-04
201912,34037,"sussex, nj",284800,-0.0147,0.0868,1245,-0.1062,-0.0258,89.5,0.1329,0.017,152,-0.4722,-0.4493,0,-1,-1,140,-0.507,-0.3519,1,0,-0.5,0,,,0,,,362887,-0.0044,0.1607,1246,-0.1062,-0.0266,8.00E-04,1.00E-04,-8.00E-04
